car,charge_segment,battery_type,total_dist_km,charging_time_min,SOH_teacher,pred_charging_cycles,pred_efficiency,pred_battery_temp,SOH_student,residual,is_anomaly_detected,true_anomaly_label
0,240,NCM_Type1,131.1181344,21.166666666666668,29.23188659242788,101.85,98.72135808131803,29.565741340970384,21.82076357103013,7.411123021397749,False,0
0,245,NCM_Type1,132.15480960000002,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,21.82076357103013,21.82076357103013,False,0
0,308,NCM_Type1,150.3269856,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,21.260542815109858,21.260542815109858,False,0
0,330,NCM_Type1,156.44228160000003,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,21.260542815109858,21.260542815109858,False,0
0,388,NCM_Type1,172.02905280000002,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,21.332449633866496,21.332449633866496,False,0
0,425,NCM_Type1,183.3359616,21.166666666666668,27.56450708225857,101.85,98.72135808131803,29.565741340970384,23.200062826952134,4.364444255306434,False,0
0,427,NCM_Type1,183.7169664,21.166666666666668,32.029470445037035,101.85,98.72135808131803,29.565741340970384,23.200062826952134,8.8294076180849,False,0
0,429,NCM_Type1,184.1001888,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,20.746640756315298,20.746640756315298,False,0
0,436,NCM_Type1,186.42212160000005,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,23.014001969580637,23.014001969580637,False,0
0,455,NCM_Type1,192.3357216,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,21.852678709892608,21.852678709892608,False,0
0,460,NCM_Type1,194.03281920000003,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,20.88770781489771,20.88770781489771,False,0
0,463,NCM_Type1,194.8196448,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,19.021893313828045,19.021893313828045,False,0
0,470,NCM_Type1,196.1511552,21.166666666666668,1.2774196015550303,101.85,98.72135808131803,29.565741340970384,23.307103175070125,22.029683573515094,False,0
0,476,NCM_Type1,198.3792096,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,15.988247652383178,15.988247652383178,False,0
0,479,NCM_Type1,198.947232,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,20.48456617365897,20.48456617365897,False,0
0,480,NCM_Type1,199.19064,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,20.48456617365897,20.48456617365897,False,0
0,486,NCM_Type1,200.1530784,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,20.48456617365897,20.48456617365897,False,0
0,508,NCM_Type1,203.3747232,21.166666666666668,2.7296234758735327,101.85,98.72135808131803,29.565741340970384,21.96205402984525,19.232430553971717,False,0
0,543,NCM_Type1,209.7795744,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,22.317611315491124,22.317611315491124,False,0
0,577,NCM_Type1,214.882272,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,23.02142230279131,23.02142230279131,False,0
0,583,NCM_Type1,215.90785920000005,21.166666666666668,30.280294981134467,101.85,98.72135808131803,29.565741340970384,23.02142230279131,7.258872678343156,False,0
0,595,NCM_Type1,217.802112,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,23.02142230279131,23.02142230279131,False,0
1,2,NCM_Type1,77.10436800000001,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,20.375729722061088,20.375729722061088,False,0
1,6,NCM_Type1,77.84758080000002,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,20.375729722061088,20.375729722061088,False,0
1,21,NCM_Type1,80.77006080000001,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,20.375729722061088,20.375729722061088,False,0
1,83,NCM_Type1,94.0722816,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,20.11447174205769,20.11447174205769,False,0
1,125,NCM_Type1,103.040784,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,21.802536648757343,21.802536648757343,False,0
1,140,NCM_Type1,106.240992,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,21.462177586306417,21.462177586306417,False,0
1,177,NCM_Type1,113.1539904,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,21.95556195086515,21.95556195086515,False,0
1,186,NCM_Type1,114.7262688,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,21.607761744910686,21.607761744910686,False,0
1,216,NCM_Type1,119.7407904,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,21.995581907918726,21.995581907918726,False,0
1,221,NCM_Type1,120.7137888,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,21.995581907918726,21.995581907918726,False,0
1,256,NCM_Type1,126.2370912,21.166666666666668,13.588188819418196,101.85,98.72135808131803,29.565741340970384,21.995581907918726,8.40739308850053,False,0
1,312,NCM_Type1,136.8529536,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,21.12534462967349,21.12534462967349,False,0
1,313,NCM_Type1,137.09784,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,21.12534462967349,21.12534462967349,False,0
1,340,NCM_Type1,144.9905952,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,20.975426053870166,20.975426053870166,False,0
1,343,NCM_Type1,145.63581120000003,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,20.975426053870166,20.975426053870166,False,0
1,358,NCM_Type1,148.45321920000004,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,21.260542815109858,21.260542815109858,False,0
1,421,NCM_Type1,159.945456,21.166666666666668,28.681446789393203,101.85,98.72135808131803,29.565741340970384,21.260542815109858,7.420903974283345,False,0
1,470,NCM_Type1,168.2050656,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,20.974477590266225,20.974477590266225,False,0
1,475,NCM_Type1,168.97393920000002,21.166666666666668,10.717924644524416,101.85,98.72135808131803,29.565741340970384,20.974477590266225,10.25655294574181,False,0
1,476,NCM_Type1,168.9868224,21.166666666666668,10.62721962324746,101.85,98.72135808131803,29.565741340970384,20.974477590266225,10.347257967018766,False,0
1,485,NCM_Type1,169.41186240000002,21.166666666666668,12.77059442361777,101.85,98.72135808131803,29.565741340970384,20.974477590266225,8.203883166648456,False,0
1,487,NCM_Type1,169.64006400000002,21.166666666666668,13.053365296787472,101.85,98.72135808131803,29.565741340970384,20.335584993179847,7.282219696392374,False,0
2,10,NCM_Type1,1.95888,42.333333333333336,23.686947967433483,101.84,98.39214581941562,30.142571493003942,18.714846907003007,4.972101060430475,False,0
2,13,NCM_Type1,2.422464,21.166666666666668,15.169735008690386,101.85,98.72135808131803,29.565741340970384,17.333563857422508,2.1638288487321216,False,0
2,42,NCM_Type1,9.0288,21.166666666666668,32.07510040374245,101.85,98.72135808131803,29.565741340970384,18.964103108681325,13.110997295061122,False,0
2,49,NCM_Type1,10.12704,21.166666666666668,22.806192959263782,101.85,98.72135808131803,29.565741340970384,18.964103108681325,3.8420898505824574,False,0
2,50,NCM_Type1,10.28544,21.166666666666668,25.04961537482372,101.85,98.72135808131803,29.565741340970384,18.964103108681325,6.085512266142395,False,0
2,52,NCM_Type1,10.60224,42.333333333333336,30.908149947337463,101.84,98.39214581941562,30.142571493003942,20.46510124835842,10.443048698979045,False,0
2,67,NCM_Type1,12.89376,21.166666666666668,24.752755855403024,101.85,98.72135808131803,29.565741340970384,18.964103108681325,5.788652746721699,False,0
2,71,NCM_Type1,13.54848,21.166666666666668,14.967859613286487,101.85,98.72135808131803,29.565741340970384,18.964103108681325,3.996243495394838,False,0
2,84,NCM_Type1,15.618240000000002,21.166666666666668,24.85745667389164,101.85,98.72135808131803,29.565741340970384,18.964103108681325,5.893353565210315,False,0
2,88,NCM_Type1,16.3152,21.166666666666668,30.98698733063178,101.85,98.72135808131803,29.565741340970384,18.964103108681325,12.022884221950456,False,0
2,99,NCM_Type1,17.7936,21.166666666666668,24.94989964607303,101.85,98.72135808131803,29.565741340970384,18.884933305423637,6.064966340649391,False,0
2,104,NCM_Type1,18.33216,21.166666666666668,23.83799195619599,101.85,98.72135808131803,29.565741340970384,18.884933305423637,4.953058650772352,False,0
2,105,NCM_Type1,18.52224,21.166666666666668,25.347426957444117,101.85,98.72135808131803,29.565741340970384,18.884933305423637,6.4624936520204805,False,0
2,106,NCM_Type1,18.75456,21.166666666666668,32.39909778891263,101.85,98.72135808131803,29.565741340970384,18.884933305423637,13.51416448348899,False,0
2,119,NCM_Type1,20.24352,21.166666666666668,26.980254450650644,101.85,98.72135808131803,29.565741340970384,18.884933305423637,8.095321145227008,False,0
2,122,NCM_Type1,20.61312,21.166666666666668,30.517679738533893,101.85,98.72135808131803,29.565741340970384,18.884933305423637,11.632746433110256,False,0
2,130,NCM_Type1,21.26784,42.333333333333336,26.749456066962463,101.84,98.39214581941562,30.142571493003942,19.823572894476083,6.92588317248638,False,0
2,139,NCM_Type1,22.8624,21.166666666666668,33.16059295897697,101.85,98.72135808131803,29.565741340970384,18.884933305423637,14.275659653553333,False,1
2,193,NCM_Type1,30.10656,42.333333333333336,24.969608707820345,101.84,98.39214581941562,30.142571493003942,22.24743918255971,2.722169525260636,False,0
2,200,NCM_Type1,31.06752,21.166666666666668,27.762232053700703,101.85,98.72135808131803,29.565741340970384,20.29012697698667,7.472105076714033,False,0
2,215,NCM_Type1,32.66208,21.166666666666668,29.67474962211736,101.85,98.72135808131803,29.565741340970384,20.29012697698667,9.38462264513069,False,0
2,226,NCM_Type1,33.82368,21.166666666666668,23.61170472374116,101.85,98.72135808131803,29.565741340970384,21.114769327040353,2.496935396700806,False,0
2,232,NCM_Type1,35.112,21.166666666666668,29.72389328964064,101.85,98.72135808131803,29.565741340970384,20.787290686940665,8.936602602699974,False,0
2,239,NCM_Type1,35.98848,21.166666666666668,31.38488340143452,101.85,98.72135808131803,29.565741340970384,21.38145162330192,10.003431778132601,False,0
2,240,NCM_Type1,36.35808,21.166666666666668,29.73009563803428,101.85,98.72135808131803,29.565741340970384,20.91938721196233,8.810708426071947,False,0
2,241,NCM_Type1,36.6432,21.166666666666668,30.732839880717147,101.85,98.72135808131803,29.565741340970384,20.91938721196233,9.813452668754817,False,0
2,246,NCM_Type1,37.84704,21.166666666666668,28.02134407078274,101.85,98.72135808131803,29.565741340970384,20.91938721196233,7.101956858820408,False,0
2,247,NCM_Type1,38.04768,21.166666666666668,27.592592342567983,101.85,98.72135808131803,29.565741340970384,20.91938721196233,6.673205130605652,False,0
2,250,NCM_Type1,38.72351999999999,21.166666666666668,29.14337638330525,101.85,98.72135808131803,29.565741340970384,20.91938721196233,8.223989171342918,False,0
2,262,NCM_Type1,41.500800000000005,21.166666666666668,29.706836447520587,101.85,98.72135808131803,29.565741340970384,20.91938721196233,8.787449235558256,False,0
2,284,NCM_Type1,44.2464,21.166666666666668,25.743779420981035,101.85,98.72135808131803,29.565741340970384,20.91938721196233,4.824392209018704,False,0
2,286,NCM_Type1,44.4576,21.166666666666668,29.93157592726537,101.85,98.72135808131803,29.565741340970384,20.91938721196233,9.01218871530304,False,0
2,295,NCM_Type1,45.1968,21.166666666666668,26.017485781857182,101.85,98.72135808131803,29.565741340970384,20.91938721196233,5.0980985698948516,False,0
2,323,NCM_Type1,48.21696,21.166666666666668,34.52258226285027,101.85,98.72135808131803,29.565741340970384,20.87325703423177,13.649325228618501,False,1
2,338,NCM_Type1,49.674240000000005,21.166666666666668,21.521504788057342,101.85,98.72135808131803,29.565741340970384,20.87325703423177,0.6482477538255722,False,0
2,347,NCM_Type1,50.5824,21.166666666666668,19.954699271873828,101.85,98.72135808131803,29.565741340970384,20.87325703423177,0.918557762357942,False,0
2,350,NCM_Type1,50.96256,21.166666666666668,29.927797684450937,101.85,98.72135808131803,29.565741340970384,21.81343733864165,8.114360345809288,False,0
2,352,NCM_Type1,51.39552,21.166666666666668,25.236799992323803,101.85,98.72135808131803,29.565741340970384,21.81343733864165,3.4233626536821546,False,0
2,357,NCM_Type1,52.10304,21.166666666666668,30.552005553786422,101.85,98.72135808131803,29.565741340970384,20.58683823010614,9.965167323680284,False,0
2,378,NCM_Type1,54.5952,21.166666666666668,31.662138282231677,101.85,98.72135808131803,29.565741340970384,20.58683823010614,11.075300052125538,False,0
2,412,NCM_Type1,59.27328000000001,21.166666666666668,19.7347201219419,101.85,98.72135808131803,29.565741340970384,20.744573213354606,1.0098530914127046,False,0
2,416,NCM_Type1,59.6112,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,20.744573213354606,20.744573213354606,False,0
2,446,NCM_Type1,63.12768,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,19.41726307514071,19.41726307514071,False,0
2,456,NCM_Type1,64.68,21.166666666666668,27.65653648232052,101.85,98.72135808131803,29.565741340970384,20.1584515654864,7.49808491683412,False,0
2,462,NCM_Type1,65.72544,21.166666666666668,25.08890782222789,101.85,98.72135808131803,29.565741340970384,20.290625317340837,4.798282504887052,False,0
2,463,NCM_Type1,65.95776000000001,21.166666666666668,33.21534033345738,101.85,98.72135808131803,29.565741340970384,20.290625317340837,12.92471501611654,False,1
2,470,NCM_Type1,67.95360000000001,21.166666666666668,32.075622355711694,101.85,98.72135808131803,29.565741340970384,20.415277534819847,11.660344820891847,False,0
2,472,NCM_Type1,68.56608,21.166666666666668,27.634011458125507,101.85,98.72135808131803,29.565741340970384,20.415277534819847,7.21873392330566,False,0
2,473,NCM_Type1,68.83008,21.166666666666668,30.278323152336235,101.85,98.72135808131803,29.565741340970384,20.415277534819847,9.863045617516388,False,0
2,477,NCM_Type1,69.6256704,21.166666666666668,34.129083209075745,101.85,98.72135808131803,29.565741340970384,20.415277534819847,13.713805674255898,False,1
2,486,NCM_Type1,70.8430272,21.166666666666668,24.95727762432602,101.85,98.72135808131803,29.565741340970384,20.415277534819847,4.542000089506175,False,0
2,491,NCM_Type1,71.422032,21.166666666666668,33.2216770809925,101.85,98.72135808131803,29.565741340970384,20.415277534819847,12.806399546172653,False,1
2,506,NCM_Type1,72.8393952,21.166666666666668,25.972213297051148,101.85,98.72135808131803,29.565741340970384,20.415277534819847,5.556935762231301,False,0
2,528,NCM_Type1,75.53895360000001,21.166666666666668,25.19212374540184,101.85,98.72135808131803,29.565741340970384,20.375729722061088,4.816394023340752,False,0
2,532,NCM_Type1,75.8885952,21.166666666666668,15.942525299037564,101.85,98.72135808131803,29.565741340970384,20.375729722061088,4.433204423023524,False,0
2,537,NCM_Type1,76.59505920000001,21.166666666666668,24.766218962426425,101.85,98.72135808131803,29.565741340970384,20.375729722061088,4.390489240365337,False,0
2,546,NCM_Type1,77.7937248,21.166666666666668,0.0732732838095238,101.85,98.72135808131803,29.565741340970384,20.375729722061088,20.302456438251564,False,0
2,550,NCM_Type1,78.3696672,21.166666666666668,25.246953239929255,101.85,98.72135808131803,29.565741340970384,20.375729722061088,4.871223517868167,False,0
2,557,NCM_Type1,79.2391776,21.166666666666668,24.367907233997062,101.85,98.72135808131803,29.565741340970384,20.375729722061088,3.9921775119359744,False,0
2,579,NCM_Type1,81.28200960000001,21.166666666666668,24.692383833401923,101.85,98.72135808131803,29.565741340970384,20.375729722061088,4.316654111340835,False,0
2,581,NCM_Type1,81.5241504,21.166666666666668,24.692383833401923,101.85,98.72135808131803,29.565741340970384,20.375729722061088,4.316654111340835,False,0
2,634,NCM_Type1,92.963904,21.166666666666668,24.98859092744085,101.85,98.72135808131803,29.565741340970384,20.11447174205769,4.874119185383158,False,0
2,635,NCM_Type1,93.0764736,21.166666666666668,16.857441922373155,101.85,98.72135808131803,29.565741340970384,20.11447174205769,3.2570298196845364,False,0
2,651,NCM_Type1,96.1145856,21.166666666666668,30.084962465699014,101.85,98.72135808131803,29.565741340970384,19.974334703419576,10.110627762279439,False,0
2,657,NCM_Type1,97.5631008,21.166666666666668,25.19233680895115,101.85,98.72135808131803,29.565741340970384,19.974334703419576,5.218002105531575,False,0
2,659,NCM_Type1,97.8491712,21.166666666666668,32.9896093035156,101.85,98.72135808131803,29.565741340970384,19.974334703419576,13.015274600096024,False,0
2,664,NCM_Type1,98.727552,21.166666666666668,25.54782692914276,101.85,98.72135808131803,29.565741340970384,22.23175850921839,3.3160684199243704,False,0
2,665,NCM_Type1,99.1538592,21.166666666666668,31.286564888444317,101.85,98.72135808131803,29.565741340970384,22.571693881835447,8.71487100660887,False,0
2,669,NCM_Type1,99.8620128,21.166666666666668,26.104551968795057,101.85,98.72135808131803,29.565741340970384,21.601331400261447,4.50322056853361,False,0
2,681,NCM_Type1,102.7152192,21.166666666666668,26.230494473812332,101.85,98.72135808131803,29.565741340970384,21.802536648757343,4.427957825054989,False,0
2,684,NCM_Type1,103.1993952,21.166666666666668,30.954256686097505,101.85,98.72135808131803,29.565741340970384,21.802536648757343,9.151720037340162,False,0
2,685,NCM_Type1,103.4746944,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,21.802536648757343,21.802536648757343,False,0
2,730,NCM_Type1,110.4131424,21.166666666666668,30.762315128341047,101.85,98.72135808131803,29.565741340970384,22.52187325960014,8.240441868740906,False,0
2,731,NCM_Type1,110.546832,21.166666666666668,27.45493903072169,101.85,98.72135808131803,29.565741340970384,22.52187325960014,4.933065771121548,False,0
2,737,NCM_Type1,111.6246912,42.333333333333336,30.958689407249704,101.84,98.39214581941562,30.142571493003942,25.959643495682847,4.999045911566856,False,0
2,755,NCM_Type1,113.7245472,21.166666666666668,27.370503185382866,101.85,98.72135808131803,29.565741340970384,21.95556195086515,5.414941234517716,False,0
2,757,NCM_Type1,114.09953280000002,21.166666666666668,32.49891566649534,101.85,98.72135808131803,29.565741340970384,21.95556195086515,10.543353715630193,False,0
2,763,NCM_Type1,114.83007360000002,21.166666666666668,19.40148715519969,101.85,98.72135808131803,29.565741340970384,21.607761744910686,2.206274589710997,False,0
2,765,NCM_Type1,115.1769696,21.166666666666668,32.59738372727997,101.85,98.72135808131803,29.565741340970384,21.607761744910686,10.989621982369282,False,0
2,771,NCM_Type1,116.1402528,21.166666666666668,30.36668991387382,101.85,98.72135808131803,29.565741340970384,22.245104708483645,8.121585205390176,False,0
2,778,NCM_Type1,117.0437664,21.166666666666668,26.705900621497623,101.85,98.72135808131803,29.565741340970384,22.245104708483645,4.460795913013978,False,0
2,779,NCM_Type1,117.1942464,21.166666666666668,28.4211537086704,101.85,98.72135808131803,29.565741340970384,22.245104708483645,6.1760490001867545,False,0
2,811,NCM_Type1,122.7465888,21.166666666666668,26.65092142268289,101.85,98.72135808131803,29.565741340970384,21.995581907918726,4.655339514764165,False,0
2,827,NCM_Type1,125.102208,42.333333333333336,29.07082049255711,101.84,98.39214581941562,30.142571493003942,25.711083775431117,3.359736717125994,False,0
2,836,NCM_Type1,126.2795424,21.166666666666668,33.651992540021,101.85,98.72135808131803,29.565741340970384,21.995581907918726,11.656410632102272,False,1
2,840,NCM_Type1,126.932256,21.166666666666668,28.298612717460696,101.85,98.72135808131803,29.565741340970384,21.82076357103013,6.4778491464305645,False,0
2,856,NCM_Type1,128.764944,21.166666666666668,30.762315128341047,101.85,98.72135808131803,29.565741340970384,21.82076357103013,8.941551557310916,False,0
2,860,NCM_Type1,129.1501728,21.166666666666668,33.59521420376882,101.85,98.72135808131803,29.565741340970384,21.82076357103013,11.774450632738688,False,1
2,872,NCM_Type1,130.7785248,21.166666666666668,32.22653511717146,101.85,98.72135808131803,29.565741340970384,21.82076357103013,10.405771546141327,False,0
2,884,NCM_Type1,132.39050880000002,21.166666666666668,0.0732732838095238,101.85,98.72135808131803,29.565741340970384,21.82076357103013,21.747490287220607,False,0
2,906,NCM_Type1,135.3373824,21.166666666666668,27.434718537927328,101.85,98.72135808131803,29.565741340970384,22.232614480247157,5.20210405768017,False,0
2,913,NCM_Type1,136.21850880000002,21.166666666666668,26.19226633428083,101.85,98.72135808131803,29.565741340970384,24.06910180028855,2.1231645339922807,False,0
2,923,NCM_Type1,137.6525568,21.166666666666668,24.49134490028993,101.85,98.72135808131803,29.565741340970384,21.12534462967349,3.3660002706164427,False,0
2,930,NCM_Type1,138.48785279999998,42.333333333333336,24.80763150632672,101.84,98.39214581941562,30.142571493003942,25.025460874232255,0.21782936790553364,False,0
2,932,NCM_Type1,138.6795168,21.166666666666668,30.986330233652374,101.85,98.72135808131803,29.565741340970384,21.12534462967349,9.860985603978886,False,0
2,941,NCM_Type1,140.119056,21.166666666666668,25.55494667238905,101.85,98.72135808131803,29.565741340970384,21.12534462967349,4.429602042715562,False,0
2,982,NCM_Type1,145.0598688,21.166666666666668,25.871446765211672,101.85,98.72135808131803,29.565741340970384,20.975426053870166,4.896020711341507,False,0
2,985,NCM_Type1,145.3429824,42.333333333333336,27.19256032723081,101.84,98.39214581941562,30.142571493003942,24.875542298428932,2.317018028801879,False,0
2,996,NCM_Type1,146.59582079999998,21.166666666666668,25.97096193579236,101.85,98.72135808131803,29.565741340970384,21.587580805184004,4.383381130608356,False,0
2,1008,NCM_Type1,148.590288,42.333333333333336,28.617355628967072,101.84,98.39214581941562,30.142571493003942,25.160659059668625,3.4566965692984475,False,0
2,1009,NCM_Type1,148.7084544,21.166666666666668,28.64733626246617,101.85,98.72135808131803,29.565741340970384,21.260542815109858,7.386793447356311,False,0
2,1011,NCM_Type1,148.95408,21.166666666666668,29.809415536105934,101.85,98.72135808131803,29.565741340970384,21.260542815109858,8.548872720996076,False,0
2,1014,NCM_Type1,149.10635520000002,21.166666666666668,22.87457814057985,101.85,98.72135808131803,29.565741340970384,21.260542815109858,1.6140353254699917,False,0
2,1018,NCM_Type1,149.79338879999997,21.166666666666668,29.65483706179043,101.85,98.72135808131803,29.565741340970384,21.260542815109858,8.394294246680573,False,0
2,1020,NCM_Type1,150.1333152,21.166666666666668,30.16984185138308,101.85,98.72135808131803,29.565741340970384,21.260542815109858,8.909299036273222,False,0
2,1032,NCM_Type1,151.6254432,21.166666666666668,24.750526437867755,101.85,98.72135808131803,29.565741340970384,21.260542815109858,3.4899836227578973,False,0
2,1057,NCM_Type1,154.029744,21.166666666666668,21.105845100127723,101.85,98.72135808131803,29.565741340970384,21.260542815109858,0.15469771498213447,False,0
2,1062,NCM_Type1,154.44549120000002,21.166666666666668,25.25365804405653,101.85,98.72135808131803,29.565741340970384,21.260542815109858,3.993115228946671,False,0
2,1064,NCM_Type1,154.774224,42.333333333333336,32.82709520500922,101.84,98.39214581941562,30.142571493003942,25.160659059668625,7.666436145340597,False,0
2,1071,NCM_Type1,155.47488,21.166666666666668,27.953077356336426,101.85,98.72135808131803,29.565741340970384,21.260542815109858,6.692534541226568,False,0
2,1074,NCM_Type1,155.7910464,42.333333333333336,32.40799069405277,101.84,98.39214581941562,30.142571493003942,25.160659059668625,7.247331634384146,False,0
2,1077,NCM_Type1,156.0581088,21.166666666666668,23.445923776174112,101.85,98.72135808131803,29.565741340970384,21.260542815109858,2.1853809610642543,False,0
2,1079,NCM_Type1,156.648624,21.166666666666668,30.083777545272127,101.85,98.72135808131803,29.565741340970384,21.260542815109858,8.82323473016227,False,0
2,1104,NCM_Type1,160.250112,21.166666666666668,0.0732732838095238,101.85,98.72135808131803,29.565741340970384,21.260542815109858,21.187269531300334,False,0
2,1116,NCM_Type1,161.26735680000002,21.166666666666668,24.36621428842077,101.85,98.72135808131803,29.565741340970384,21.260542815109858,3.105671473310913,False,0
2,1132,NCM_Type1,163.05009600000002,21.166666666666668,28.757007049871756,101.85,98.72135808131803,29.565741340970384,21.260542815109858,7.496464234761898,False,0
2,1135,NCM_Type1,163.56816960000003,21.166666666666668,33.90314443031262,101.85,98.72135808131803,29.565741340970384,21.260542815109858,12.642601615202764,False,1
2,1185,NCM_Type1,168.7728768,21.166666666666668,11.640493651088825,101.85,98.72135808131803,29.565741340970384,20.974477590266225,9.3339839391774,False,0
2,1200,NCM_Type1,170.02032960000005,21.166666666666668,28.799443827707496,101.85,98.72135808131803,29.565741340970384,23.018444261632435,5.78099956607506,False,0
2,1232,NCM_Type1,173.57598720000004,21.166666666666668,22.70256014339717,101.85,98.72135808131803,29.565741340970384,20.684546629551278,2.0180135138458937,False,0
2,1237,NCM_Type1,173.93027520000004,21.166666666666668,21.382557506516594,101.85,98.72135808131803,29.565741340970384,20.684546629551278,0.6980108769653164,False,0
2,1248,NCM_Type1,174.9911328,21.166666666666668,32.606694850511886,101.85,98.72135808131803,29.565741340970384,20.476870126267702,12.129824724244184,False,0
2,1256,NCM_Type1,176.1012,21.166666666666668,25.39831489193031,101.85,98.72135808131803,29.565741340970384,22.24723648070141,3.151078411228898,False,0
2,1264,NCM_Type1,177.1636416,21.166666666666668,26.84613286105492,101.85,98.72135808131803,29.565741340970384,25.49862924841409,1.3475036126408284,False,0
2,1277,NCM_Type1,178.7653824,21.166666666666668,32.50145331682747,101.85,98.72135808131803,29.565741340970384,23.988322872620273,8.5131304442072,False,0
2,1284,NCM_Type1,179.8704864,21.166666666666668,34.28042830338348,101.85,98.72135808131803,29.565741340970384,23.988322872620273,10.292105430763208,False,1
2,1288,NCM_Type1,180.47304,21.166666666666668,32.22255275202813,101.85,98.72135808131803,29.565741340970384,23.988322872620273,8.234229879407856,False,0
2,1294,NCM_Type1,181.0303968,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384,23.200062826952134,23.200062826952134,False,0
2,1302,NCM_Type1,182.031696,21.166666666666668,11.91536720718624,101.85,98.72135808131803,29.565741340970384,23.200062826952134,11.284695619765895,False,0
2,1315,NCM_Type1,183.4912992,21.166666666666668,30.830211638212997,101.85,98.72135808131803,29.565741340970384,23.200062826952134,7.630148811260863,False,0
2,1332,NCM_Type1,185.340144,21.166666666666668,32.58891400830789,101.85,98.72135808131803,29.565741340970384,23.014001969580637,9.574912038727252,False,0
