car,charge_segment,battery_type,total_dist_km,charging_time_min,SOH_teacher,pred_charging_cycles,pred_efficiency,pred_battery_temp
2,323,NCM_Type1,48.21696,21.166666666666668,34.52258226285027,101.85,98.72135808131803,29.565741340970384
2,338,NCM_Type1,49.674240000000005,21.166666666666668,21.521504788057342,101.85,98.72135808131803,29.565741340970384
2,347,NCM_Type1,50.5824,21.166666666666668,19.954699271873828,101.85,98.72135808131803,29.565741340970384
2,350,NCM_Type1,50.96256,21.166666666666668,29.927797684450937,101.85,98.72135808131803,29.565741340970384
2,352,NCM_Type1,51.39552,21.166666666666668,25.236799992323803,101.85,98.72135808131803,29.565741340970384
2,357,NCM_Type1,52.10304,21.166666666666668,30.552005553786422,101.85,98.72135808131803,29.565741340970384
2,378,NCM_Type1,54.5952,21.166666666666668,31.662138282231677,101.85,98.72135808131803,29.565741340970384
2,412,NCM_Type1,59.27328000000001,21.166666666666668,19.7347201219419,101.85,98.72135808131803,29.565741340970384
2,416,NCM_Type1,59.6112,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384
2,446,NCM_Type1,63.12768,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384
2,456,NCM_Type1,64.68,21.166666666666668,27.65653648232052,101.85,98.72135808131803,29.565741340970384
2,462,NCM_Type1,65.72544,21.166666666666668,25.08890782222789,101.85,98.72135808131803,29.565741340970384
2,463,NCM_Type1,65.95776000000001,21.166666666666668,33.21534033345738,101.85,98.72135808131803,29.565741340970384
2,470,NCM_Type1,67.95360000000001,21.166666666666668,32.075622355711694,101.85,98.72135808131803,29.565741340970384
2,472,NCM_Type1,68.56608,21.166666666666668,27.634011458125507,101.85,98.72135808131803,29.565741340970384
2,473,NCM_Type1,68.83008,21.166666666666668,30.278323152336235,101.85,98.72135808131803,29.565741340970384
2,477,NCM_Type1,69.6256704,21.166666666666668,34.129083209075745,101.85,98.72135808131803,29.565741340970384
2,486,NCM_Type1,70.8430272,21.166666666666668,24.95727762432602,101.85,98.72135808131803,29.565741340970384
2,491,NCM_Type1,71.422032,21.166666666666668,33.2216770809925,101.85,98.72135808131803,29.565741340970384
2,506,NCM_Type1,72.8393952,21.166666666666668,25.972213297051148,101.85,98.72135808131803,29.565741340970384
2,528,NCM_Type1,75.53895360000001,21.166666666666668,25.19212374540184,101.85,98.72135808131803,29.565741340970384
2,532,NCM_Type1,75.8885952,21.166666666666668,15.942525299037564,101.85,98.72135808131803,29.565741340970384
2,537,NCM_Type1,76.59505920000001,21.166666666666668,24.766218962426425,101.85,98.72135808131803,29.565741340970384
2,546,NCM_Type1,77.7937248,21.166666666666668,0.0732732838095238,101.85,98.72135808131803,29.565741340970384
2,550,NCM_Type1,78.3696672,21.166666666666668,25.246953239929255,101.85,98.72135808131803,29.565741340970384
2,557,NCM_Type1,79.2391776,21.166666666666668,24.367907233997062,101.85,98.72135808131803,29.565741340970384
2,579,NCM_Type1,81.28200960000001,21.166666666666668,24.692383833401923,101.85,98.72135808131803,29.565741340970384
2,581,NCM_Type1,81.5241504,21.166666666666668,24.692383833401923,101.85,98.72135808131803,29.565741340970384
2,634,NCM_Type1,92.963904,21.166666666666668,24.98859092744085,101.85,98.72135808131803,29.565741340970384
2,635,NCM_Type1,93.0764736,21.166666666666668,16.857441922373155,101.85,98.72135808131803,29.565741340970384
2,651,NCM_Type1,96.1145856,21.166666666666668,30.084962465699014,101.85,98.72135808131803,29.565741340970384
2,657,NCM_Type1,97.5631008,21.166666666666668,25.19233680895115,101.85,98.72135808131803,29.565741340970384
2,659,NCM_Type1,97.8491712,21.166666666666668,32.9896093035156,101.85,98.72135808131803,29.565741340970384
2,664,NCM_Type1,98.727552,21.166666666666668,25.54782692914276,101.85,98.72135808131803,29.565741340970384
2,665,NCM_Type1,99.1538592,21.166666666666668,31.286564888444317,101.85,98.72135808131803,29.565741340970384
2,669,NCM_Type1,99.8620128,21.166666666666668,26.104551968795057,101.85,98.72135808131803,29.565741340970384
2,681,NCM_Type1,102.7152192,21.166666666666668,26.230494473812332,101.85,98.72135808131803,29.565741340970384
2,684,NCM_Type1,103.1993952,21.166666666666668,30.954256686097505,101.85,98.72135808131803,29.565741340970384
2,685,NCM_Type1,103.4746944,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384
2,730,NCM_Type1,110.4131424,21.166666666666668,30.762315128341047,101.85,98.72135808131803,29.565741340970384
2,731,NCM_Type1,110.546832,21.166666666666668,27.45493903072169,101.85,98.72135808131803,29.565741340970384
2,737,NCM_Type1,111.6246912,42.333333333333336,30.958689407249704,101.84,98.39214581941562,30.142571493003942
2,755,NCM_Type1,113.7245472,21.166666666666668,27.370503185382866,101.85,98.72135808131803,29.565741340970384
2,757,NCM_Type1,114.09953280000002,21.166666666666668,32.49891566649534,101.85,98.72135808131803,29.565741340970384
2,763,NCM_Type1,114.83007360000002,21.166666666666668,19.40148715519969,101.85,98.72135808131803,29.565741340970384
2,765,NCM_Type1,115.1769696,21.166666666666668,32.59738372727997,101.85,98.72135808131803,29.565741340970384
2,771,NCM_Type1,116.1402528,21.166666666666668,30.36668991387382,101.85,98.72135808131803,29.565741340970384
2,778,NCM_Type1,117.0437664,21.166666666666668,26.705900621497623,101.85,98.72135808131803,29.565741340970384
2,779,NCM_Type1,117.1942464,21.166666666666668,28.4211537086704,101.85,98.72135808131803,29.565741340970384
2,811,NCM_Type1,122.7465888,21.166666666666668,26.65092142268289,101.85,98.72135808131803,29.565741340970384
2,827,NCM_Type1,125.102208,42.333333333333336,29.07082049255711,101.84,98.39214581941562,30.142571493003942
2,836,NCM_Type1,126.2795424,21.166666666666668,33.651992540021,101.85,98.72135808131803,29.565741340970384
2,840,NCM_Type1,126.932256,21.166666666666668,28.298612717460696,101.85,98.72135808131803,29.565741340970384
2,856,NCM_Type1,128.764944,21.166666666666668,30.762315128341047,101.85,98.72135808131803,29.565741340970384
2,860,NCM_Type1,129.1501728,21.166666666666668,33.59521420376882,101.85,98.72135808131803,29.565741340970384
2,872,NCM_Type1,130.7785248,21.166666666666668,32.22653511717146,101.85,98.72135808131803,29.565741340970384
2,884,NCM_Type1,132.39050880000002,21.166666666666668,0.0732732838095238,101.85,98.72135808131803,29.565741340970384
2,906,NCM_Type1,135.3373824,21.166666666666668,27.434718537927328,101.85,98.72135808131803,29.565741340970384
2,913,NCM_Type1,136.21850880000002,21.166666666666668,26.19226633428083,101.85,98.72135808131803,29.565741340970384
2,923,NCM_Type1,137.6525568,21.166666666666668,24.49134490028993,101.85,98.72135808131803,29.565741340970384
2,930,NCM_Type1,138.48785279999998,42.333333333333336,24.80763150632672,101.84,98.39214581941562,30.142571493003942
2,932,NCM_Type1,138.6795168,21.166666666666668,30.986330233652374,101.85,98.72135808131803,29.565741340970384
2,941,NCM_Type1,140.119056,21.166666666666668,25.55494667238905,101.85,98.72135808131803,29.565741340970384
2,982,NCM_Type1,145.0598688,21.166666666666668,25.871446765211672,101.85,98.72135808131803,29.565741340970384
2,985,NCM_Type1,145.3429824,42.333333333333336,27.19256032723081,101.84,98.39214581941562,30.142571493003942
2,996,NCM_Type1,146.59582079999998,21.166666666666668,25.97096193579236,101.85,98.72135808131803,29.565741340970384
2,1008,NCM_Type1,148.590288,42.333333333333336,28.617355628967072,101.84,98.39214581941562,30.142571493003942
2,1009,NCM_Type1,148.7084544,21.166666666666668,28.64733626246617,101.85,98.72135808131803,29.565741340970384
2,1011,NCM_Type1,148.95408,21.166666666666668,29.809415536105934,101.85,98.72135808131803,29.565741340970384
2,1014,NCM_Type1,149.10635520000002,21.166666666666668,22.87457814057985,101.85,98.72135808131803,29.565741340970384
2,1018,NCM_Type1,149.79338879999997,21.166666666666668,29.65483706179043,101.85,98.72135808131803,29.565741340970384
2,1020,NCM_Type1,150.1333152,21.166666666666668,30.16984185138308,101.85,98.72135808131803,29.565741340970384
2,1032,NCM_Type1,151.6254432,21.166666666666668,24.750526437867755,101.85,98.72135808131803,29.565741340970384
2,1057,NCM_Type1,154.029744,21.166666666666668,21.105845100127723,101.85,98.72135808131803,29.565741340970384
2,1062,NCM_Type1,154.44549120000002,21.166666666666668,25.25365804405653,101.85,98.72135808131803,29.565741340970384
2,1064,NCM_Type1,154.774224,42.333333333333336,32.82709520500922,101.84,98.39214581941562,30.142571493003942
2,1071,NCM_Type1,155.47488,21.166666666666668,27.953077356336426,101.85,98.72135808131803,29.565741340970384
2,1074,NCM_Type1,155.7910464,42.333333333333336,32.40799069405277,101.84,98.39214581941562,30.142571493003942
2,1077,NCM_Type1,156.0581088,21.166666666666668,23.445923776174112,101.85,98.72135808131803,29.565741340970384
2,1079,NCM_Type1,156.648624,21.166666666666668,30.083777545272127,101.85,98.72135808131803,29.565741340970384
2,1104,NCM_Type1,160.250112,21.166666666666668,0.0732732838095238,101.85,98.72135808131803,29.565741340970384
2,1116,NCM_Type1,161.26735680000002,21.166666666666668,24.36621428842077,101.85,98.72135808131803,29.565741340970384
2,1132,NCM_Type1,163.05009600000002,21.166666666666668,28.757007049871756,101.85,98.72135808131803,29.565741340970384
2,1135,NCM_Type1,163.56816960000003,21.166666666666668,33.90314443031262,101.85,98.72135808131803,29.565741340970384
2,1185,NCM_Type1,168.7728768,21.166666666666668,11.640493651088825,101.85,98.72135808131803,29.565741340970384
2,1200,NCM_Type1,170.02032960000005,21.166666666666668,28.799443827707496,101.85,98.72135808131803,29.565741340970384
2,1232,NCM_Type1,173.57598720000004,21.166666666666668,22.70256014339717,101.85,98.72135808131803,29.565741340970384
2,1237,NCM_Type1,173.93027520000004,21.166666666666668,21.382557506516594,101.85,98.72135808131803,29.565741340970384
2,1248,NCM_Type1,174.9911328,21.166666666666668,32.606694850511886,101.85,98.72135808131803,29.565741340970384
2,1256,NCM_Type1,176.1012,21.166666666666668,25.39831489193031,101.85,98.72135808131803,29.565741340970384
2,1264,NCM_Type1,177.1636416,21.166666666666668,26.84613286105492,101.85,98.72135808131803,29.565741340970384
2,1277,NCM_Type1,178.7653824,21.166666666666668,32.50145331682747,101.85,98.72135808131803,29.565741340970384
2,1284,NCM_Type1,179.8704864,21.166666666666668,34.28042830338348,101.85,98.72135808131803,29.565741340970384
2,1288,NCM_Type1,180.47304,21.166666666666668,32.22255275202813,101.85,98.72135808131803,29.565741340970384
2,1294,NCM_Type1,181.0303968,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384
2,1302,NCM_Type1,182.031696,21.166666666666668,11.91536720718624,101.85,98.72135808131803,29.565741340970384
2,1315,NCM_Type1,183.4912992,21.166666666666668,30.830211638212997,101.85,98.72135808131803,29.565741340970384
2,1332,NCM_Type1,185.340144,21.166666666666668,32.58891400830789,101.85,98.72135808131803,29.565741340970384
3,3,NCM_Type1,100.2947616,21.166666666666668,33.460742243950435,101.85,98.72135808131803,29.565741340970384
3,9,NCM_Type1,100.9999584,21.166666666666668,21.66123179387504,101.85,98.72135808131803,29.565741340970384
3,25,NCM_Type1,103.4556864,21.166666666666668,20.65389590813731,101.85,98.72135808131803,29.565741340970384
3,29,NCM_Type1,104.19816,21.166666666666668,32.58020577866342,101.85,98.72135808131803,29.565741340970384
3,36,NCM_Type1,105.059856,42.333333333333336,26.403077157725367,101.84,98.39214581941562,30.142571493003942
3,54,NCM_Type1,107.2554912,21.166666666666668,24.49320299099796,101.85,98.72135808131803,29.565741340970384
3,57,NCM_Type1,107.5602528,21.166666666666668,31.82395177297953,101.85,98.72135808131803,29.565741340970384
3,62,NCM_Type1,108.2203584,42.333333333333336,33.89116521657748,101.84,98.39214581941562,30.142571493003942
3,67,NCM_Type1,108.854592,21.166666666666668,27.096242174856005,101.85,98.72135808131803,29.565741340970384
3,74,NCM_Type1,110.155056,21.166666666666668,19.17210287166123,101.85,98.72135808131803,29.565741340970384
3,76,NCM_Type1,110.5375392,21.166666666666668,28.98972698343653,101.85,98.72135808131803,29.565741340970384
3,79,NCM_Type1,111.1531872,21.166666666666668,29.850118886442573,101.85,98.72135808131803,29.565741340970384
3,83,NCM_Type1,111.8139264,21.166666666666668,20.157015151631864,101.85,98.72135808131803,29.565741340970384
3,93,NCM_Type1,113.24016,21.166666666666668,24.28758539079558,101.85,98.72135808131803,29.565741340970384
3,98,NCM_Type1,113.99213760000002,21.166666666666668,30.49075697490852,101.85,98.72135808131803,29.565741340970384
3,103,NCM_Type1,114.6753696,21.166666666666668,29.99814497564501,101.85,98.72135808131803,29.565741340970384
3,113,NCM_Type1,116.1611616,21.166666666666668,24.58739014199827,101.85,98.72135808131803,29.565741340970384
3,133,NCM_Type1,118.6296672,21.166666666666668,32.58020577866342,101.85,98.72135808131803,29.565741340970384
3,149,NCM_Type1,121.2565728,21.166666666666668,18.6073384686665,101.85,98.72135808131803,29.565741340970384
3,150,NCM_Type1,121.4724192,21.166666666666668,14.87862958605682,101.85,98.72135808131803,29.565741340970384
3,152,NCM_Type1,121.7158272,21.166666666666668,31.512987151833325,101.85,98.72135808131803,29.565741340970384
3,163,NCM_Type1,122.8837632,21.166666666666668,32.51229539117481,101.85,98.72135808131803,29.565741340970384
3,176,NCM_Type1,124.4129568,21.166666666666668,32.77873136876889,101.85,98.72135808131803,29.565741340970384
3,184,NCM_Type1,125.3798304,21.166666666666668,23.273222451552414,101.85,98.72135808131803,29.565741340970384
3,203,NCM_Type1,128.0810784,21.166666666666668,32.06820350845773,101.85,98.72135808131803,29.565741340970384
3,204,NCM_Type1,128.1875232,21.166666666666668,1.7711757167182884,101.85,98.72135808131803,29.565741340970384
3,207,NCM_Type1,128.4261792,21.166666666666668,25.19233680895115,101.85,98.72135808131803,29.565741340970384
3,212,NCM_Type1,129.1647456,42.333333333333336,31.183627961060747,101.84,98.39214581941562,30.142571493003942
3,220,NCM_Type1,130.7532864,21.166666666666668,30.96400249377469,101.85,98.72135808131803,29.565741340970384
3,223,NCM_Type1,131.1131712,21.166666666666668,30.954256686097505,101.85,98.72135808131803,29.565741340970384
3,230,NCM_Type1,132.2467872,21.166666666666668,32.446394486341866,101.85,98.72135808131803,29.565741340970384
3,232,NCM_Type1,132.6099456,21.166666666666668,32.569204475742666,101.85,98.72135808131803,29.565741340970384
3,235,NCM_Type1,133.0304448,21.166666666666668,33.51862899007034,101.85,98.72135808131803,29.565741340970384
3,262,NCM_Type1,137.3997504,21.166666666666668,30.502384272712924,101.85,98.72135808131803,29.565741340970384
3,263,NCM_Type1,137.4523392,21.166666666666668,1.369905488960949,101.85,98.72135808131803,29.565741340970384
3,264,NCM_Type1,137.58740160000002,21.166666666666668,31.586144380518363,101.85,98.72135808131803,29.565741340970384
3,278,NCM_Type1,140.18199360000003,21.166666666666668,33.6256677385682,101.85,98.72135808131803,29.565741340970384
3,281,NCM_Type1,141.0355584,21.166666666666668,27.16031447131301,101.85,98.72135808131803,29.565741340970384
3,283,NCM_Type1,141.1712544,21.166666666666668,16.17995996408763,101.85,98.72135808131803,29.565741340970384
3,285,NCM_Type1,141.606432,21.166666666666668,30.502384272712924,101.85,98.72135808131803,29.565741340970384
3,286,NCM_Type1,141.9995808,21.166666666666668,27.070418367526724,101.85,98.72135808131803,29.565741340970384
3,289,NCM_Type1,142.69464000000002,21.166666666666668,27.776667834479877,101.85,98.72135808131803,29.565741340970384
3,303,NCM_Type1,144.77517120000002,21.166666666666668,25.07463699129028,101.85,98.72135808131803,29.565741340970384
3,307,NCM_Type1,145.93180800000002,21.166666666666668,27.26787947858506,101.85,98.72135808131803,29.565741340970384
3,316,NCM_Type1,147.8787552,21.166666666666668,34.07274720827961,101.85,98.72135808131803,29.565741340970384
3,346,NCM_Type1,153.5861184,21.166666666666668,29.881076941239275,101.85,98.72135808131803,29.565741340970384
3,379,NCM_Type1,159.0841824,21.166666666666668,30.75894809889433,101.85,98.72135808131803,29.565741340970384
3,387,NCM_Type1,160.4225568,21.166666666666668,27.762232053700703,101.85,98.72135808131803,29.565741340970384
3,392,NCM_Type1,161.23852800000003,21.166666666666668,30.16746898740824,101.85,98.72135808131803,29.565741340970384
3,397,NCM_Type1,162.35725440000002,21.166666666666668,24.413954446558805,101.85,98.72135808131803,29.565741340970384
3,399,NCM_Type1,162.73815360000003,21.166666666666668,27.98182215800356,101.85,98.72135808131803,29.565741340970384
3,404,NCM_Type1,163.3081824,63.5,30.712722887426818,101.32,98.11295771584119,31.04782948246141
3,410,NCM_Type1,163.9015488,21.166666666666668,32.55956186069288,101.85,98.72135808131803,29.565741340970384
3,413,NCM_Type1,164.2221504,21.166666666666668,32.7316787155257,101.85,98.72135808131803,29.565741340970384
3,428,NCM_Type1,165.7442688,21.166666666666668,0.0,101.85,98.72135808131803,29.565741340970384
3,430,NCM_Type1,165.984192,21.166666666666668,31.371811899604975,101.85,98.72135808131803,29.565741340970384
3,458,NCM_Type1,169.8978336,21.166666666666668,25.87432095963634,101.85,98.72135808131803,29.565741340970384
3,465,NCM_Type1,171.20938560000002,21.166666666666668,17.944253364354743,101.85,98.72135808131803,29.565741340970384
3,473,NCM_Type1,172.2893568,21.166666666666668,31.509132730798047,101.85,98.72135808131803,29.565741340970384
3,484,NCM_Type1,173.7604704,42.333333333333336,31.971382703928093,101.84,98.39214581941562,30.142571493003942
3,492,NCM_Type1,175.08912959999998,21.166666666666668,32.313221158030174,101.85,98.72135808131803,29.565741340970384
3,518,NCM_Type1,178.61754240000002,21.166666666666668,25.928936663183887,101.85,98.72135808131803,29.565741340970384
3,524,NCM_Type1,179.17996800000003,21.166666666666668,16.302890118429033,101.85,98.72135808131803,29.565741340970384
3,526,NCM_Type1,179.458752,21.166666666666668,31.16297138185122,101.85,98.72135808131803,29.565741340970384
3,527,NCM_Type1,179.458752,21.166666666666668,24.99898189462208,101.85,98.72135808131803,29.565741340970384
3,549,NCM_Type1,181.391232,21.166666666666668,24.94053545802181,101.85,98.72135808131803,29.565741340970384
3,555,NCM_Type1,181.9248288,21.166666666666668,30.103618360168213,101.85,98.72135808131803,29.565741340970384
3,557,NCM_Type1,182.034336,21.166666666666668,20.415777794425768,101.85,98.72135808131803,29.565741340970384
3,559,NCM_Type1,182.2852416,21.166666666666668,29.88377569300826,101.85,98.72135808131803,29.565741340970384
3,565,NCM_Type1,182.6570592,21.166666666666668,21.94742083109727,101.85,98.72135808131803,29.565741340970384
3,575,NCM_Type1,183.4484256,21.166666666666668,27.27358143562083,101.85,98.72135808131803,29.565741340970384
